Tue Jul  9 09:52:18 2024    output.prof

         22057664 function calls (20662531 primitive calls) in 18.189 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       16    0.000    0.000    0.100    0.006 /opt/homebrew/lib/python3.11/site-packages/joblib/_parallel_backends.py:586(apply_async)
   153700    0.079    0.000    0.099    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/pprint.py:102(_safe_tuple)
      360    0.002    0.000    0.099    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/callconv.py:868(call_function)
       16    0.000    0.000    0.099    0.006 /opt/homebrew/lib/python3.11/site-packages/joblib/externals/loky/reusable_executor.py:223(submit)
       16    0.000    0.000    0.099    0.006 /opt/homebrew/lib/python3.11/site-packages/joblib/externals/loky/process_executor.py:1223(submit)
  768/481    0.001    0.000    0.099    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/consts.py:56(_do_infer)
        1    0.000    0.000    0.098    0.098 /opt/homebrew/lib/python3.11/site-packages/numba/cpython/randomimpl.py:367(_impl)
        3    0.000    0.000    0.097    0.032 /opt/homebrew/lib/python3.11/site-packages/numba/np/arrayobj.py:4135(make_array_nditer)
  225/217    0.002    0.000    0.097    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/datamodel/models.py:558(_from)
       16    0.000    0.000    0.097    0.006 /opt/homebrew/lib/python3.11/site-packages/joblib/externals/loky/process_executor.py:1216(_ensure_executor_running)
     3047    0.003    0.000    0.096    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/errors.py:536(__init__)
        3    0.000    0.000    0.096    0.032 /opt/homebrew/lib/python3.11/site-packages/numba/np/arrayobj.py:3500(init_specific)
      522    0.001    0.000    0.096    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/binding/module.py:167(link_in)
      205    0.001    0.000    0.094    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/base.py:884(call_internal)
       94    0.000    0.000    0.094    0.001 /opt/homebrew/lib/python3.11/site-packages/numba/core/callwrapper.py:38(cleanup_arg)
      132    0.000    0.000    0.094    0.001 <frozen importlib._bootstrap>:566(module_from_spec)
   244340    0.065    0.000    0.094    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/targetconfig.py:111(getter)
      503    0.000    0.000    0.094    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/errors.py:698(__init__)
      437    0.001    0.000    0.093    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/np/arrayobj.py:77(_make_refs)
      337    0.004    0.000    0.092    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/ir.py:112(strformat)
     9058    0.009    0.000    0.092    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/binding/value.py:220(is_declaration)
        4    0.000    0.000    0.092    0.023 <frozen importlib._bootstrap_external>:1231(create_module)
        4    0.092    0.023    0.092    0.023 {built-in method _imp.create_dynamic}
       32    0.000    0.000    0.090    0.003 /opt/homebrew/lib/python3.11/site-packages/numba/core/lowering.py:581(lower_setitem)
        1    0.001    0.001    0.089    0.089 /opt/homebrew/lib/python3.11/site-packages/joblib/externals/loky/process_executor.py:1186(_adjust_process_count)
     8856    0.007    0.000    0.089    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/binding/module.py:251(_next)
       94    0.000    0.000    0.087    0.001 /opt/homebrew/lib/python3.11/site-packages/numba/core/pythonapi.py:1457(reflect_native_value)
        2    0.000    0.000    0.086    0.043 /opt/homebrew/lib/python3.11/site-packages/numba/core/boxing.py:782(reflect_list)
328792/321928    0.032    0.000    0.086    0.000 {built-in method builtins.repr}
      258    0.000    0.000    0.086    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/ir.py:611(infer_constant)
       13    0.000    0.000    0.086    0.007 /opt/homebrew/lib/python3.11/site-packages/numba/core/callwrapper.py:66(emit_cleanup)
       42    0.000    0.000    0.083    0.002 /opt/homebrew/lib/python3.11/site-packages/numba/cpython/listobj.py:63(getitem)
      250    0.001    0.000    0.083    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/datamodel/models.py:483(from_data)
      404    0.001    0.000    0.083    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/postproc.py:158(_insert_var_dels)
      404    0.021    0.000    0.082    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/postproc.py:179(_patch_var_dels)
        8    0.001    0.000    0.081    0.010 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/multiprocessing/process.py:110(start)
       26    0.000    0.000    0.080    0.003 /opt/homebrew/lib/python3.11/site-packages/numba/core/datamodel/models.py:589(from_data)
   133276    0.041    0.000    0.080    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/event.py:100(__init__)
        8    0.000    0.000    0.079    0.010 /opt/homebrew/lib/python3.11/site-packages/joblib/externals/loky/backend/process.py:39(_Popen)
     1497    0.006    0.000    0.079    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typing/npydecl.py:92(generic)
     8700    0.006    0.000    0.079    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/binding/module.py:240(_next)
     1407    0.002    0.000    0.078    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typing/npydecl.py:196(generic)
      136    0.001    0.000    0.077    0.001 /opt/homebrew/lib/python3.11/site-packages/numba/core/interpreter.py:1438(post_process)
     2377    0.007    0.000    0.077    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/cgutils.py:362(alloca_once)
        8    0.001    0.000    0.077    0.010 /opt/homebrew/lib/python3.11/site-packages/joblib/externals/loky/backend/popen_loky_posix.py:43(__init__)
       10    0.000    0.000    0.076    0.008 /opt/homebrew/lib/python3.11/site-packages/numba/np/arrayobj.py:4367(codegen)
        1    0.000    0.000    0.075    0.075 /opt/homebrew/lib/python3.11/site-packages/numba/np/linalg.py:547(_dot2_codegen)
        1    0.000    0.000    0.075    0.075 /opt/homebrew/lib/python3.11/site-packages/numba/np/linalg.py:498(dot_2_vv)
        8    0.006    0.001    0.074    0.009 /opt/homebrew/lib/python3.11/site-packages/joblib/externals/loky/backend/popen_loky_posix.py:92(_launch)
29767/29496    0.008    0.000    0.074    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/datamodel/manager.py:29(lookup)
      132    0.000    0.000    0.074    0.001 /opt/homebrew/lib/python3.11/site-packages/numba/core/typed_passes.py:557(run_pass)
      998    0.000    0.000    0.073    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/runtime/nrt.py:19(initialize)
      132    0.000    0.000    0.073    0.001 /opt/homebrew/lib/python3.11/site-packages/numba/core/ir_utils.py:2238(check_and_legalize_ir)
        1    0.000    0.000    0.073    0.073 /opt/homebrew/lib/python3.11/site-packages/numba/core/runtime/nrtdynmod.py:205(compile_nrt_functions)
       25    0.000    0.000    0.072    0.003 /opt/homebrew/lib/python3.11/site-packages/numba/np/arrayobj.py:522(setitem_array)
     3560    0.006    0.000    0.071    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/ir/builder.py:297(if_then)
     7507    0.004    0.000    0.071    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/types/abstract.py:49(_intern)
      186    0.001    0.000    0.070    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/pprint.py:470(_pprint_default_dict)
        5    0.000    0.000    0.070    0.014 /opt/homebrew/lib/python3.11/site-packages/numba/cpython/listobj.py:465(list_constructor)
     1008    0.000    0.000    0.070    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/entrypoints.py:23(init_all)
25885/25870    0.006    0.000    0.070    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/datamodel/manager.py:40(__getitem__)
       10    0.000    0.000    0.070    0.007 /opt/homebrew/lib/python3.11/site-packages/numba/core/dispatcher.py:236(_compilation_chain_init_hook)
  471/459    0.000    0.000    0.070    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/inline_closurecall.py:268(_inline_closure)
        4    0.000    0.000    0.070    0.017 /opt/homebrew/lib/python3.11/site-packages/numba/core/inline_closurecall.py:578(inline_closure_call)
      173    0.070    0.000    0.070    0.000 {built-in method io.open}
        1    0.000    0.000    0.070    0.070 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/importlib/metadata/__init__.py:1020(entry_points)
        1    0.000    0.000    0.070    0.070 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/importlib/metadata/__init__.py:473(load)
      149    0.000    0.000    0.069    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/importlib/metadata/__init__.py:1037(<genexpr>)
     2613    0.005    0.000    0.069    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/lowering.py:1460(storevar)
      107    0.001    0.000    0.069    0.001 /opt/homebrew/lib/python3.11/site-packages/numba/np/arrayobj.py:186(populate_array)
      136    0.001    0.000    0.068    0.001 /opt/homebrew/lib/python3.11/site-packages/numba/core/typed_passes.py:883(run_pass)
      132    0.001    0.000    0.068    0.001 /opt/homebrew/lib/python3.11/site-packages/numba/core/lowering.py:29(__init__)
      205    0.000    0.000    0.068    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/base.py:896(call_internal_no_propagate)
      635    0.000    0.000    0.067    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/ir.py:98(_get_path)
      635    0.002    0.000    0.067    0.000 <frozen posixpath>:486(relpath)
     1845    0.001    0.000    0.066    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/runtime/context.py:378(incref)
     1214    0.002    0.000    0.066    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/postproc.py:46(livemap)
        4    0.000    0.000    0.066    0.016 /opt/homebrew/lib/python3.11/site-packages/numba/core/ir_utils.py:1756(get_ir_of_code)
      417    0.001    0.000    0.066    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/base.py:412(declare_function)
      133    0.002    0.000    0.065    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/codegen.py:767(_finalize_dynamic_globals)
    33024    0.019    0.000    0.065    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/weakref.py:414(__getitem__)
     1218    0.002    0.000    0.064    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/analysis.py:60(compute_live_map)
39033/34074    0.013    0.000    0.064    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/contextlib.py:141(__exit__)
      314    0.002    0.000    0.064    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/codegen.py:684(_get_module_for_linking)
       34    0.000    0.000    0.064    0.002 /opt/homebrew/lib/python3.11/site-packages/numba/np/arrayobj.py:443(make_view)
     4524    0.002    0.000    0.064    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/cgutils.py:929(gep_inbounds)
      133    0.003    0.000    0.064    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/codegen.py:1013(scan_unresolved_symbols)
      371    0.000    0.000    0.063    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/ir.py:91(get_lines)
     4617    0.007    0.000    0.062    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/cgutils.py:936(gep)
     2436    0.003    0.000    0.062    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/analysis.py:71(fix_point)
      522    0.001    0.000    0.061    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/binding/linker.py:5(link_modules)
    74714    0.013    0.000    0.060    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typing/templates.py:1314(new_registrations)
       75    0.001    0.000    0.060    0.001 /opt/homebrew/lib/python3.11/site-packages/numba/core/callconv.py:122(raise_error)
      148    0.000    0.000    0.059    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/importlib/metadata/__init__.py:634(entry_points)
     1273    0.001    0.000    0.059    0.000 <frozen posixpath>:397(abspath)
     6032    0.019    0.000    0.059    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/utils.py:346(order_by_target_specificity)
      133    0.001    0.000    0.058    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/codegen.py:773(_verify_declare_only_symbols)
       21    0.000    0.000    0.057    0.003 /opt/homebrew/lib/python3.11/site-packages/numba/np/arrayobj.py:1621(fancy_setslice)
      132    0.000    0.000    0.057    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/untyped_passes.py:138(run_pass)
      148    0.000    0.000    0.057    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/importlib/metadata/__init__.py:930(read_text)
     7492    0.004    0.000    0.057    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/datamodel/models.py:710(getter)
      644    0.056    0.000    0.056    0.000 {built-in method posix.getcwd}
      132    0.000    0.000    0.056    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/lowering.py:342(init)
     1001    0.001    0.000    0.056    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typing/templates.py:480(apply)
     8986    0.005    0.000    0.056    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/datamodel/models.py:630(get)
      132    0.004    0.000    0.056    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/lowering.py:358(_find_singly_assigned_variable)
      148    0.000    0.000    0.056    0.000 /opt/homebrew/Cellar/python@3.11/3.11.6/Frameworks/Python.framework/Versions/3.11/lib/python3.11/pathlib.py:1053(read_text)
        2    0.007    0.003    0.055    0.028 /opt/homebrew/lib/python3.11/site-packages/pyvista/plotting/plotter.py:6587(__init__)
   128075    0.042    0.000    0.055    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/event.py:270(on_end)
     1001    0.001    0.000    0.055    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/cgutils.py:682(unpack_tuple)
    20988    0.009    0.000    0.055    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/cpu_options.py:16(__repr__)
     1017    0.002    0.000    0.055    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typing/templates.py:271(_select)
      438    0.001    0.000    0.055    0.000 /opt/homebrew/lib/python3.11/site-packages/llvmlite/binding/module.py:207(clone)
     1001    0.000    0.000    0.055    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/cgutils.py:689(<listcomp>)
    17379    0.008    0.000    0.054    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/ssa.py:207(_run_ssa_block_pass)
       80    0.001    0.000    0.053    0.001 /opt/homebrew/lib/python3.11/site-packages/numba/core/imputils.py:192(imp)
     7984    0.010    0.000    0.053    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/base.py:352(install_registry)
     1017    0.009    0.000    0.053    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typing/context.py:636(resolve_overload)
     3590    0.001    0.000    0.053    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/cgutils.py:142(_get_ptr_by_index)
     1621    0.001    0.000    0.053    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/lowering.py:1556(incref)
     1997    0.002    0.000    0.052    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/targetconfig.py:190(__eq__)
       78    0.001    0.000    0.052    0.001 /opt/homebrew/lib/python3.11/site-packages/numba/np/arrayobj.py:375(basic_indexing)
      418    0.001    0.000    0.052    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/rewrites/ir_print.py:11(match)
     9218    0.008    0.000    0.052    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/interpreter.py:1794(_dispatch)
     3266    0.015    0.000    0.052    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/analysis.py:235(compute_cfg_from_blocks)
      110    0.000    0.000    0.051    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typing/templates.py:1289(decorator)
      110    0.000    0.000    0.051    0.000 /opt/homebrew/lib/python3.11/site-packages/numba/core/typing/templates.py:1267(decorate)
